ANO,IBGE7,NOME,TTREVA_EF_TOTAL,TTREVA_EM_TOTAL,TXMOINF,TXBRUTAMORT,TXCOBPLP,PINTERDRSAI,REN_PIBPC_D,REN_PVAAGR,REN_PVAIND,POP_TOT
2016,3550704,São Sebastião,,,13.39,5.43,17.22,0.92,27.70,0.35,12.87,84294
2016,3550803,São Sebastião da Grama,,,19.05,7.38,13.01,1.63,16.90,20.05,15.19,12335
2016,3550902,São Simão,,,6.45,6.73,23.59,2.17,19.51,19.55,16.90,15165
2016,3551009,São Vicente,,,15.82,6.94,35.77,0.77,9.36,0.06,9.05,357989
2016,3551108,Sarapuí,,,8.47,8.45,6.50,0.22,8.89,19.67,12.07,9936
2016,3551207,Sarutaiá,,,22.22,13.02,3.63,4.44,11.40,35.38,6.59,3687
2016,3551306,Sebastianópolis do Sul,,,0.00,5.93,37.41,1.91,168.07,4.42,82.40,3373
2016,3551405,Serra Azul,,,0.00,5.70,14.29,0.36,7.07,26.44,7.55,13516
2016,3551504,Serrana,,,12.94,5.27,35.42,1.60,13.54,2.92,14.59,43293
2016,3551603,Serra Negra,,,12.31,10.02,20.04,0.97,15.54,7.07,14.24,28534
2016,3551702,Sertãozinho,,,11.04,6.12,46.76,0.80,28.00,1.75,35.69,121412
2016,3551801,Sete Barras,,,14.85,9.09,5.92,0.00,18.63,58.33,4.40,13098
2016,3551900,Severínia,,,10.58,5.48,27.21,2.51,23.95,3.13,64.23,16962
2016,3552007,Silveiras,,,33.90,9.04,5.86,0.00,6.77,13.08,4.72,6193
2016,3552106,Socorro,,,4.74,7.85,11.53,1.16,12.44,9.15,12.14,39896
2016,3552205,Sorocaba,,,10.52,6.57,45.23,0.25,31.13,0.15,30.64,652481
2016,3552304,Sud Mennucci,,,0.00,8.80,28.18,3.56,25.08,16.97,25.00,7723
2016,3552403,Sumaré,,,7.48,5.06,36.71,0.50,29.71,1.02,35.29,269522
2016,3552502,Suzano,,,15.48,6.29,27.46,0.32,21.82,3.36,33.93,288056
2016,3552551,Suzanápolis,,,0.00,5.28,33.38,0.00,54.42,10.42,70.00,3790
2016,3552601,Tabapuã,,,17.86,8.29,28.58,3.07,13.95,26.45,14.07,12178
2016,3552700,Tabatinga,,,14.63,8.18,21.70,4.07,9.78,28.95,6.76,16021
2016,3552809,Taboão da Serra,,,9.47,5.49,31.75,0.59,20.09,0.00,30.35,275948
2016,3552908,Taciba,,,12.35,8.13,13.74,0.40,14.06,39.23,5.20,6152
2016,3553005,Taguaí,,,5.68,3.81,1.69,1.40,9.74,16.77,10.91,12851
2016,3553104,Taiaçu,,,37.04,5.94,16.20,1.80,8.52,27.25,3.58,6230
2016,3553203,Taiúva,,,0.00,9.81,23.48,0.96,11.92,23.83,3.62,5604
2016,3553302,Tambaú,,,10.87,7.31,23.66,2.10,13.98,15.95,15.62,23241
2016,3553401,Tanabi,,,3.86,7.50,27.62,3.30,31.16,9.47,54.00,25597
2016,3553500,Tapiraí,,,33.71,8.49,6.92,0.99,11.98,38.18,9.94,8010
2016,3553609,Tapiratiba,,,6.94,8.34,15.23,0.69,14.77,20.86,23.22,13069
2016,3553658,Taquaral,,,0.00,10.63,16.09,0.61,9.34,21.28,4.01,2821
2016,3553708,Taquaritinga,,,10.85,7.42,28.75,2.74,15.97,9.89,17.06,56771
2016,3553807,Taquarituba,,,6.41,8.40,4.72,1.97,17.88,11.92,10.24,23202
2016,3553856,Taquarivaí,,,24.10,5.48,9.15,3.34,23.76,40.38,4.49,5660
2016,3553906,Tarabai,,,10.42,7.46,10.63,0.40,8.94,15.79,9.35,7236
2016,3553955,Tarumã,,,14.42,6.75,8.44,0.25,52.13,6.35,54.50,14378
2016,3554003,Tatuí,,,11.71,8.05,27.01,1.04,20.69,4.27,26.70,117823
2016,3554102,Taubaté,,,10.88,6.76,34.93,0.33,30.75,0.20,38.20,305174
2016,3554201,Tejupá,,,0.00,4.46,1.21,5.45,12.03,49.49,4.72,4713
2016,3554300,Teodoro Sampaio,,,12.05,7.85,17.43,5.30,31.35,9.30,60.26,22795
2016,3554409,Terra Roxa,,,0.00,6.98,22.86,7.43,9.34,27.52,8.72,9164
2016,3554508,Tietê,,,17.32,7.76,33.23,1.75,28.36,4.00,32.75,40613
2016,3554607,Timburi,,,0.00,7.79,2.52,1.92,12.03,31.86,4.75,2695
2016,3554656,Torre de Pedra,,,0.00,10.48,3.90,0.00,6.35,8.57,6.94,2385
2016,3554706,Torrinha,,,11.76,8.09,6.44,0.84,13.42,21.73,10.18,9890
2016,3554755,Trabiju,,,0.00,7.16,18.78,0.94,17.15,34.81,11.91,1677
2016,3554805,Tremembé,,,10.31,5.24,23.28,0.16,9.60,1.27,17.85,45414
2016,3554904,Três Fronteiras,,,0.00,11.49,11.21,0.63,10.82,26.73,10.78,5743
2016,3554953,Tuiuti,,,33.33,7.86,14.69,0.00,11.05,27.01,3.72,6612
2016,3555000,Tupã,,,17.52,10.01,19.42,1.35,16.88,8.99,16.16,65705
2016,3555109,Tupi Paulista,,,18.18,10.17,16.78,4.63,11.37,14.91,5.62,15238
2016,3555208,Turiúba,,,0.00,9.94,28.17,0.00,12.89,37.76,4.85,2013
2016,3555307,Turmalina,,,,9.71,11.38,0.79,19.36,51.39,4.65,1854
2016,3555356,Ubarana,,,0.00,5.50,15.23,0.82,48.88,10.96,71.07,5996
2016,3555406,Ubatuba,,,11.35,6.43,12.36,0.04,13.58,1.38,11.53,87364
2016,3555505,Ubirajara,,,24.39,8.28,3.80,0.40,12.95,36.70,5.43,4711
2016,3555604,Uchoa,,,21.05,8.49,26.96,0.23,20.66,20.80,29.40,10008
2016,3555703,União Paulista,,,0.00,10.15,20.87,2.59,16.85,40.45,7.14,1773
2016,3555802,Urânia,,,0.00,8.97,13.46,8.38,13.22,32.47,11.89,9141
2016,3555901,Uru,,,,13.96,15.52,0.77,25.90,53.50,4.79,1218
2016,3556008,Urupês,,,8.33,7.95,26.41,3.32,16.54,30.54,7.77,13580
2016,3556107,Valentim Gentil,,,6.33,5.47,15.13,0.83,17.86,6.37,44.27,12610
2016,3556206,Valinhos,,,11.60,6.64,54.08,0.38,27.69,0.92,26.28,122163
2016,3556305,Valparaíso,,,11.87,6.99,19.01,1.48,30.13,11.76,53.18,25316
2016,3556354,Vargem,,,7.30,7.50,18.45,0.44,6.85,9.10,8.53,10000
2016,3556404,Vargem Grande do Sul,,,5.60,6.61,29.73,2.17,14.07,7.21,13.58,42061
2016,3556453,Vargem Grande Paulista,,,10.60,5.75,25.47,0.18,23.39,2.16,25.82,49542
2016,3556503,Várzea Paulista,,,13.43,4.75,45.81,0.17,13.31,0.09,33.36,117772
2016,3556602,Vera Cruz,,,29.63,9.29,14.07,0.31,7.46,9.92,6.73,10980
2016,3556701,Vinhedo,,,7.58,5.40,51.01,0.45,70.39,0.19,33.61,73855
2016,3556800,Viradouro,,,4.37,6.85,40.66,1.76,10.47,12.81,7.35,18542
2016,3556909,Vista Alegre do Alto,,,12.20,4.28,13.74,0.00,28.26,7.97,42.85,8171
2016,3556958,Vitória Brasil,,,0.00,8.76,7.17,1.14,11.63,27.83,4.91,1827
2016,3557006,Votorantim,,,9.62,6.43,37.95,0.21,24.51,0.03,41.28,118858
2016,3557105,Votuporanga,,,7.80,6.79,31.40,0.81,19.33,1.90,23.21,92032
2016,3557154,Zacarias,,,,7.68,17.54,1.59,19.35,44.24,9.00,2605
2016,3557204,Chavantes,,,6.25,9.13,18.67,9.29,10.67,17.91,9.79,12486
2016,3557303,Estiva Gerbi,,,14.60,5.65,29.88,1.25,14.16,23.14,16.22,10971
2016,4100103,Abatiá,,,9.80,9.24,4.58,3.44,14.06,46.04,5.55,7795
2016,4100202,Adrianópolis,,,14.29,8.74,6.10,0.00,25.22,14.34,51.76,6293
2016,4100301,Agudos do Sul,,,8.85,6.72,6.82,0.68,12.29,37.41,5.67,9073
2016,4100400,Almirante Tamandaré,,,8.28,6.01,16.58,0.60,8.12,2.48,26.76,114129
2016,4100459,Altamira do Paraná,,,0.00,12.09,5.92,5.36,15.16,46.10,3.23,3143
2016,4100509,Altônia,,,18.80,10.06,2.78,1.54,10.16,21.32,5.79,21867
2016,4100608,Alto Paraná,,,22.99,6.85,8.26,5.80,12.27,31.41,14.22,14606
2016,4100707,Alto Piquiri,,,14.08,7.71,3.52,0.34,16.38,34.15,6.17,10253
2016,4100806,Alvorada do Sul,,,0.00,7.45,9.51,1.39,14.56,31.67,5.16,11148
2016,4100905,Amaporã,,,0.00,5.81,4.30,0.79,11.33,35.86,4.90,6019
2016,4101002,Ampére,,,11.72,6.08,3.20,8.27,18.64,16.76,27.14,18740
2016,4101051,Anahy,,,,9.63,8.60,1.69,20.03,47.72,3.61,2908
2016,4101101,Andirá,,,11.58,7.83,10.19,2.62,21.86,10.53,25.69,20822
2016,4101150,Ângulo,,,0.00,5.39,11.92,0.91,20.17,41.54,4.93,2969
2016,4101200,Antonina,,,23.81,9.53,10.41,1.75,17.96,2.64,45.06,19418
2016,4101309,Antônio Olinto,,,21.98,6.33,1.13,0.79,14.50,56.30,6.71,7582
2016,4101408,Apucarana,,,10.61,6.79,14.92,1.43,14.97,4.19,23.08,131571
2016,4101507,Arapongas,,,12.16,7.27,15.87,0.76,22.88,5.26,36.90,116960
2016,4101606,Arapoti,,,11.14,5.84,15.87,0.21,24.96,24.09,24.88,27728
2016,4101655,Arapuã,,,16.13,11.23,5.14,2.76,19.04,50.51,4.04,3384
2016,4101705,Araruna,,,4.85,6.97,7.33,2.93,21.18,27.50,27.14,14056
2016,4101804,Araucária,,,7.10,5.50,32.21,0.51,83.22,0.97,60.80,135459
2016,4101853,Ariranha do Ivaí,,,0.00,7.73,2.53,2.28,22.54,61.30,4.23,2330
2016,4101903,Assaí,,,9.71,8.76,19.59,10.88,16.28,22.29,14.07,16104
2016,4102000,Assis Chateaubriand,,,6.74,8.49,16.18,4.56,22.56,31.12,6.64,34046
2016,4102109,Astorga,,,12.20,6.98,18.65,3.15,15.83,17.20,14.47,26087
2016,4102208,Atalaia,,,0.00,8.00,20.31,1.01,18.40,35.67,6.81,4002
2016,4102307,Balsa Nova,,,15.71,7.62,13.54,0.33,32.28,8.29,47.97,12471
2016,4102406,Bandeirantes,,,16.20,9.00,12.15,5.46,14.09,18.21,11.46,32562
2016,4102505,Barbosa Ferraz,,,7.94,7.99,7.66,5.07,10.77,30.00,4.92,12393
2016,4102604,Barracão,,,0.00,5.74,6.42,0.00,16.29,14.79,7.36,10273
2016,4102703,Barra do Jacaré,,,0.00,5.31,6.19,1.99,20.03,50.67,11.71,2825
2016,4102752,Bela Vista da Caroba,,,0.00,6.56,1.08,0.00,16.77,57.28,3.72,3811
2016,4102802,Bela Vista do Paraíso,,,23.81,9.66,19.26,2.76,19.09,13.70,5.44,15634
2016,4102901,Bituruna,,,7.38,6.66,3.26,0.68,11.71,23.98,18.72,16511
2016,4103008,Boa Esperança,,,0.00,8.56,17.76,3.94,31.73,45.39,4.39,4438
2016,4103024,Boa Esperança do Iguaçu,,,0.00,4.83,3.67,1.95,20.75,43.50,5.21,2694
2016,4103040,Boa Ventura de São Roque,,,10.99,5.39,3.52,4.67,20.19,41.17,12.71,6674
2016,4103057,Boa Vista da Aparecida,,,0.00,8.82,3.80,3.53,11.20,33.15,7.60,7939
2016,4103107,Bocaiúva do Sul,,,27.62,6.25,7.05,0.37,10.53,16.81,16.96,12320
2016,4103156,Bom Jesus do Sul,,,23.81,9.32,1.62,0.00,12.84,48.64,4.77,3755
2016,4103206,Bom Sucesso,,,11.36,8.59,3.08,0.00,10.69,40.19,7.18,6982
2016,4103222,Bom Sucesso do Sul,,,0.00,6.25,5.80,0.51,44.71,54.55,4.90,3361
2016,4103305,Borrazópolis,,,0.00,9.21,6.04,6.33,15.62,26.76,4.32,7387
2016,4103354,Braganey,,,27.40,6.48,12.81,2.05,20.97,50.92,4.00,5714
2016,4103370,Brasilândia do Sul,,,0.00,12.04,6.05,3.74,40.03,44.80,3.61,2990
2016,4103404,Cafeara,,,0.00,8.99,5.08,1.89,14.46,45.68,6.94,2892
2016,4103453,Cafelândia,,,15.38,4.14,16.31,5.45,59.25,10.14,33.68,16896
2016,4103479,Cafezal do Sul,,,0.00,10.78,1.80,2.47,12.48,38.76,4.32,4266
2016,4103503,Califórnia,,,7.35,10.42,6.74,1.21,10.79,25.63,9.42,8545
2016,4103602,Cambará,,,3.48,8.54,15.98,4.67,17.26,15.09,25.89,25287
2016,4103701,Cambé,,,10.35,6.33,23.19,1.10,22.89,5.10,22.77,104592
2016,4103800,Cambira,,,0.00,9.54,10.98,0.36,15.28,20.57,25.35,7759
2016,4103909,Campina da Lagoa,,,7.91,7.99,11.28,7.58,19.35,37.23,6.91,15144
2016,4103958,Campina do Simão,,,15.63,6.37,1.84,1.06,13.49,47.20,11.08,4079
2016,4104006,Campina Grande do Sul,,,10.18,7.04,16.36,0.17,18.11,2.07,17.59,42187
2016,4104055,Campo Bonito,,,0.00,6.18,3.06,0.85,25.55,63.65,3.65,4210
2016,4104105,Campo do Tenente,,,0.00,5.80,6.34,1.27,13.64,32.48,13.93,7762
2016,4104204,Campo Largo,,,14.53,5.85,22.79,0.85,20.13,2.48,34.11,125719
2016,4104253,Campo Magro,,,6.96,5.13,16.89,0.50,8.49,12.48,13.49,27884
2016,4104303,Campo Mourão,,,11.77,7.63,24.67,0.64,23.90,5.84,21.98,93547
2016,4104402,Cândido de Abreu,,,13.27,7.84,2.36,5.76,12.32,39.89,7.49,16198
2016,4104428,Candói,,,16.74,6.23,3.70,1.19,20.36,43.96,8.51,15901
2016,4104451,Cantagalo,,,14.71,7.05,4.12,8.46,11.38,36.63,5.40,13478
2016,4104501,Capanema,,,4.27,7.09,6.20,9.89,22.70,17.99,31.47,19320
2016,4104600,Capitão Leônidas Marques,,,10.00,6.84,7.58,4.30,62.73,4.66,81.56,15788
2016,4104659,Carambeí,,,5.52,4.51,30.47,0.08,39.51,22.02,29.70,21939
2016,4104709,Carlópolis,,,22.73,6.95,3.45,0.12,12.82,32.13,6.99,14384
2016,4104808,Cascavel,,,8.29,5.52,27.44,0.37,22.64,6.17,16.81,316226
2016,4104907,Castro,,,10.78,6.91,16.03,0.52,23.39,24.24,20.43,71159
2016,4105003,Catanduvas,,,26.32,5.64,6.64,2.21,17.36,49.17,5.09,10455
2016,4105102,Centenário do Sul,,,16.81,8.25,7.94,3.74,12.26,34.09,6.35,11279
2016,4105201,Cerro Azul,,,18.35,7.01,1.67,1.88,9.73,40.47,8.29,17821
2016,4105300,Céu Azul,,,6.94,6.41,14.70,8.93,32.65,31.87,24.46,11707
2016,4105409,Chopinzinho,,,21.82,6.82,7.60,8.08,20.23,26.14,13.76,19951
2016,4105508,Cianorte,,,6.55,6.06,14.13,1.75,21.05,7.65,28.69,78553
2016,4105607,Cidade Gaúcha,,,0.00,6.48,29.35,7.78,17.71,12.71,29.49,12199
2016,4105706,Clevelândia,,,7.60,8.67,11.17,3.11,17.85,28.17,14.92,17311
2016,4105805,Colombo,,,10.22,5.69,21.62,0.70,13.20,2.35,22.04,234941
2016,4105904,Colorado,,,13.65,6.47,15.92,6.17,16.27,12.78,22.66,23811
2016,4106001,Congonhinhas,,,8.33,7.75,1.88,1.13,13.28,37.51,8.86,8779
2016,4106100,Conselheiro Mairinck,,,0.00,7.53,3.79,3.13,17.61,46.51,6.52,3849
2016,4106209,Contenda,,,16.13,5.86,9.84,0.38,12.88,17.40,13.09,17745
2016,4106308,Corbélia,,,15.38,6.71,16.77,4.37,23.67,29.51,8.28,17135
2016,4106407,Cornélio Procópio,,,9.17,8.00,23.13,3.60,19.23,8.64,18.19,48615
2016,4106456,Coronel Domingos Soares,,,22.73,3.81,2.66,3.19,14.95,41.44,17.49,7607
2016,4106506,Coronel Vivida,,,8.52,7.35,19.11,1.77,19.04,24.52,15.17,21755
2016,4106555,Corumbataí do Sul,,,18.87,9.51,8.69,3.29,11.17,34.21,5.09,3682
2016,4106571,Cruzeiro do Iguaçu,,,0.00,7.77,6.63,2.76,16.78,40.85,10.80,4373
2016,4106605,Cruzeiro do Oeste,,,10.56,8.87,9.78,1.17,20.86,17.94,23.02,21197
2016,4106704,Cruzeiro do Sul,,,0.00,5.62,26.73,0.76,25.93,69.00,3.22,4628
2016,4106803,Cruz Machado,,,4.46,5.99,1.34,1.98,10.79,42.62,4.88,18858
2016,4106852,Cruzmaltina,,,0.00,9.59,5.43,3.57,20.28,35.50,3.23,3128
2016,4106902,Curitiba,,,8.66,5.88,53.28,0.45,29.37,0.02,18.86,1893997
2016,4107009,Curiúva,,,5.38,6.84,9.58,0.75,10.11,35.77,5.33,14911
2016,4107108,Diamante do Norte,,,16.95,8.85,9.95,3.58,38.53,5.53,75.37,5425
2016,4107124,Diamante do Sul,,,0.00,5.61,1.82,3.12,9.70,44.90,4.57,3562
2016,4107157,Diamante D&apos;Oeste,,,0.00,7.39,4.21,7.73,12.90,46.50,4.61,5277
2016,4107207,Dois Vizinhos,,,9.51,5.47,22.44,3.21,24.86,13.68,26.72,39500
2016,4107256,Douradina,,,16.39,6.36,32.57,12.06,39.11,12.71,24.52,8335
2016,4107306,Doutor Camargo,,,15.38,8.09,29.23,0.85,16.62,25.03,9.30,6058
2016,4107405,Enéas Marques,,,0.00,7.44,7.15,0.00,23.49,37.99,27.08,6182
2016,4107504,Engenheiro Beltrão,,,17.54,8.18,13.95,6.38,18.43,28.40,7.19,14311
2016,4107520,Esperança Nova,,,0.00,3.20,1.44,1.10,15.79,49.80,4.41,1875
2016,4107538,Entre Rios do Oeste,,,0.00,5.74,19.78,10.23,33.74,24.32,16.98,4357
2016,4107546,Espigão Alto do Iguaçu,,,14.49,9.57,1.94,3.65,17.37,52.26,8.06,4494
2016,4107553,Farol,,,0.00,11.03,11.30,2.45,29.16,52.28,4.17,3355
2016,4107603,Faxinal,,,12.20,8.82,8.50,4.22,15.88,24.88,11.32,17233
2016,4107652,Fazenda Rio Grande,,,7.11,5.52,24.01,0.20,14.60,1.28,28.31,93730
2016,4107702,Fênix,,,0.00,9.79,10.75,0.78,18.77,39.56,4.49,4903
2016,4107736,Fernandes Pinheiro,,,12.05,7.76,3.42,0.74,16.86,46.17,9.03,5929
2016,4107751,Figueira,,,11.11,9.24,5.35,0.52,11.70,18.15,27.96,8222
2016,4107801,Floraí,,,16.67,12.32,25.64,0.00,20.54,41.12,9.97,5114
2016,4107850,Flor da Serra do Sul,,,0.00,6.68,2.82,0.00,16.75,45.16,4.97,4792
2016,4107900,Floresta,,,25.00,5.20,36.63,1.69,18.38,28.72,8.02,6535
2016,4108007,Florestópolis,,,15.15,8.25,5.31,0.88,13.53,19.63,23.11,11145
2016,4108106,Flórida,,,35.71,11.17,19.89,0.57,13.99,26.14,10.15,2685
2016,4108205,Formosa do Oeste,,,24.69,10.54,5.31,6.40,25.45,43.19,4.36,7214
2016,4108304,Foz do Iguaçu,,,11.43,6.20,26.05,2.36,33.68,0.55,56.13,263915
2016,4108320,Francisco Alves,,,9.26,9.24,5.01,0.83,19.01,48.01,3.98,6382
2016,4108403,Francisco Beltrão,,,8.46,5.83,20.05,0.85,21.55,6.80,22.56,87491
2016,4108452,Foz do Jordão,,,21.98,11.66,3.25,0.39,13.55,39.76,10.95,5144
2016,4108502,General Carneiro,,,38.79,6.91,4.82,0.65,14.08,41.64,8.23,14038
2016,4108551,Godoy Moreira,,,0.00,9.65,0.93,2.30,9.04,35.91,4.00,3211
2016,4108601,Goioerê,,,13.40,7.48,13.58,2.87,17.34,18.09,11.84,29683
2016,4108650,Goioxim,,,0.00,5.88,3.56,3.93,14.64,52.31,3.26,7482
2016,4108700,Grandes Rios,,,11.76,7.36,3.50,0.20,12.58,41.03,4.52,6251
2016,4108809,Guaíra,,,19.19,7.87,10.23,1.05,18.09,16.88,10.41,32784
2016,4108908,Guairaçá,,,0.00,6.10,9.45,0.22,18.97,47.84,10.30,6562
2016,4108957,Guamiranga,,,18.02,6.08,1.26,0.49,14.90,57.44,5.79,8552
2016,4109005,Guapirama,,,35.71,7.10,4.92,0.39,18.85,48.69,8.58,3942
2016,4109104,Guaporema,,,0.00,8.73,10.96,4.11,15.70,51.83,4.19,2291
2016,4109203,Guaraci,,,0.00,9.15,9.06,1.60,12.80,37.80,9.26,5463
2016,4109302,Guaraniaçu,,,15.15,9.26,6.90,7.36,16.72,39.82,5.32,13817
2016,4109401,Guarapuava,,,12.64,7.15,15.53,1.48,19.47,7.49,19.86,179256
2016,4109500,Guaraqueçaba,,,28.85,4.78,1.81,11.19,8.73,28.87,6.20,7944
2016,4109609,Guaratuba,,,9.63,7.17,8.35,1.57,14.03,7.85,12.48,35588
2016,4109658,Honório Serpa,,,0.00,5.26,6.54,0.84,20.76,47.67,12.11,5705
2016,4109708,Ibaiti,,,17.09,8.45,5.77,3.58,12.60,22.21,9.03,30888
2016,4109757,Ibema,,,30.30,6.75,3.83,3.87,14.39,27.21,14.44,6374
2016,4109807,Ibiporã,,,20.63,8.08,22.51,4.37,29.14,2.99,23.80,52848
2016,4109906,Icaraíma,,,16.53,8.41,12.70,0.99,15.49,31.58,12.61,8561
2016,4110003,Iguaraçu,,,15.87,9.51,18.47,1.69,20.75,35.22,6.98,4309
2016,4110052,Iguatu,,,35.71,9.55,8.12,2.99,17.98,50.91,3.98,2303
2016,4110078,Imbaú,,,13.51,7.25,5.06,7.24,10.78,17.97,18.52,12550
2016,4110102,Imbituva,,,13.92,6.53,3.47,0.38,15.33,31.25,20.06,31391
2016,4110201,Inácio Martins,,,28.78,4.86,1.26,0.52,9.22,32.66,8.31,11319
2016,4110300,Inajá,,,0.00,8.95,17.04,1.44,11.48,42.46,4.95,3128
2016,4110409,Indianópolis,,,30.30,8.01,10.59,4.64,74.32,5.86,57.99,4493
2016,4110508,Ipiranga,,,9.90,4.45,7.16,0.62,17.46,48.88,6.20,15059
2016,4110607,Iporã,,,4.93,9.60,5.09,2.05,16.07,25.13,15.98,14794
2016,4110656,Iracema do Oeste,,,0.00,7.24,2.57,6.51,20.19,45.41,4.25,2487
2016,4110706,Irati,,,9.38,8.21,12.28,0.96,17.40,18.14,14.86,60070
2016,4110805,Iretama,,,0.00,9.20,3.78,4.50,14.11,32.45,3.88,10648
2016,4110904,Itaguajé,,,17.54,5.83,5.55,1.18,13.32,42.65,3.92,4629
2016,4110953,Itaipulândia,,,0.00,5.67,3.00,0.00,23.04,23.05,27.06,10413
2016,4111001,Itambaracá,,,30.77,8.49,8.12,3.94,12.12,33.85,8.27,6835
2016,4111100,Itambé,,,0.00,6.77,28.22,0.90,18.36,34.92,4.73,6201
2016,4111209,Itapejara d&apos;Oeste,,,19.61,5.88,6.82,0.39,27.45,20.61,27.11,11571
2016,4111258,Itaperuçu,,,20.08,5.68,5.01,0.20,11.07,4.96,26.27,27131
2016,4111308,Itaúna do Sul,,,0.00,10.34,3.92,3.08,14.37,20.33,8.21,3288
2016,4111407,Ivaí,,,10.81,6.27,2.81,1.80,13.75,43.78,7.16,13714
2016,4111506,Ivaiporã,,,16.13,8.62,10.51,2.33,14.37,10.55,6.72,32715
2016,4111555,Ivaté,,,8.20,6.07,28.28,2.20,15.96,25.66,25.29,8067
2016,4111605,Ivatuba,,,,7.45,21.27,2.23,22.35,32.95,3.77,3220
2016,4111704,Jaboti,,,10.10,7.85,1.74,2.34,10.93,39.00,6.50,5226
2016,4111803,Jacarezinho,,,5.57,7.58,14.47,0.85,18.84,13.11,23.62,40253
2016,4111902,Jaguapitã,,,29.94,8.66,10.54,0.92,36.49,10.97,43.33,13287
2016,4112009,Jaguariaíva,,,8.61,7.27,18.57,2.23,26.53,11.03,47.38,34647
2016,4112108,Jandaia do Sul,,,3.76,7.80,18.49,5.41,18.57,6.34,18.61,21273
2016,4112207,Janiópolis,,,11.63,11.66,6.71,1.47,18.50,48.51,4.00,6005
2016,4112306,Japira,,,0.00,7.48,2.24,1.82,12.83,53.37,3.96,5078
2016,4112405,Japurá,,,19.61,8.01,13.73,3.88,14.76,22.94,12.28,9238
2016,4112504,Jardim Alegre,,,0.00,8.01,5.01,1.25,12.63,26.62,5.75,12104
2016,4112603,Jardim Olinda,,,0.00,12.12,8.41,3.16,17.15,46.06,4.86,1403
2016,4112702,Jataizinho,,,11.49,8.60,11.07,7.66,10.23,15.53,9.76,12560
2016,4112751,Jesuítas,,,19.80,9.87,5.78,6.37,23.76,30.14,20.58,8912
2016,4112801,Joaquim Távora,,,6.37,8.16,10.44,2.00,29.90,10.90,36.53,11639
2016,4112900,Jundiaí do Sul,,,23.81,6.97,2.18,0.00,18.93,62.15,3.81,3443
2016,4112959,Juranda,,,10.00,8.48,15.01,3.31,28.87,36.57,3.88,7669
2016,4113007,Jussara,,,0.00,6.58,7.76,2.08,20.27,27.24,4.28,6995
2016,4113106,Kaloré,,,21.28,10.45,4.45,0.00,14.20,33.48,4.77,4402
2016,4113205,Lapa,,,11.80,7.51,7.90,0.30,24.24,18.21,32.14,47814
2016,4113254,Laranjal,,,0.00,5.60,0.56,2.31,8.66,45.73,2.91,6248
2016,4113304,Laranjeiras do Sul,,,10.71,7.85,6.86,5.10,14.32,16.20,11.21,32228
2016,4113403,Leópolis,,,0.00,7.23,4.29,1.71,19.18,57.27,4.34,4147
2016,4113429,Lidianópolis,,,0.00,8.07,2.31,2.23,14.11,36.78,8.65,3717
2016,4113452,Lindoeste,,,0.00,10.14,4.84,0.41,22.11,37.85,7.50,5129
2016,4113502,Loanda,,,3.76,7.30,11.18,1.36,14.40,9.40,20.21,22754
2016,4113601,Lobato,,,19.23,6.99,24.51,1.09,24.90,28.96,23.14,4721
2016,4113700,Londrina,,,8.70,6.58,35.09,1.56,22.16,1.49,18.74,553393
2016,4113734,Luiziana,,,9.52,8.31,9.85,1.11,21.48,45.52,4.17,7463
2016,4113759,Lunardelli,,,19.23,8.64,4.00,3.29,9.65,29.90,4.64,5095
2016,4113809,Lupionópolis,,,0.00,11.46,8.95,4.05,12.56,20.94,6.04,4885
2016,4113908,Mallet,,,6.41,8.16,13.54,3.07,29.45,21.31,45.86,13611
2016,4114005,Mamborê,,,6.13,8.29,15.10,1.22,25.30,38.24,4.08,13870
2016,4114104,Mandaguaçu,,,2.77,6.71,33.38,1.24,15.33,17.93,11.40,21920
2016,4114203,Mandaguari,,,10.68,7.06,27.51,4.52,25.73,12.56,38.08,34425
2016,4114302,Mandirituba,,,12.23,6.25,5.98,2.05,14.43,21.39,20.24,25287
2016,4114351,Manfrinópolis,,,23.81,8.60,7.26,2.18,12.49,52.51,4.63,2907
2016,4114401,Mangueirinha,,,7.91,6.07,10.99,4.53,65.14,10.35,69.98,17301
2016,4114500,Manoel Ribas,,,4.48,7.02,5.30,2.35,17.26,34.08,6.09,13684
2016,4114609,Marechal Cândido Rondon,,,14.64,7.21,40.28,2.00,26.90,13.54,22.86,51306
2016,4114708,Maria Helena,,,58.82,7.89,2.62,0.29,11.39,43.65,8.07,5957
2016,4114807,Marialva,,,0.00,6.23,30.92,1.00,26.32,9.77,23.19,34675
2016,4114906,Marilândia do Sul,,,0.00,8.05,5.78,1.71,19.58,42.02,5.23,9073
2016,4115002,Marilena,,,10.87,6.43,2.76,1.24,10.45,29.61,9.05,7150
2016,4115101,Mariluz,,,37.31,7.39,13.00,0.61,13.34,41.31,5.46,10548
2016,4115200,Maringá,,,8.34,5.36,45.29,0.96,26.55,0.63,20.89,403063
2016,4115309,Mariópolis,,,0.00,8.92,13.87,1.25,23.78,40.58,9.95,6612
2016,4115358,Maripá,,,11.11,8.64,20.21,0.35,41.67,45.84,12.17,5784
2016,4115408,Marmeleiro,,,10.20,6.07,6.89,15.03,18.38,27.53,10.34,14505
2016,4115457,Marquinho,,,0.00,4.56,0.60,6.45,10.96,47.98,3.41,4826
